
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,20070316,   14,    0
  7012,142184,20070317,    7,    0
  7012,142184,20070318,    6,    0
  7012,142184,20070319,   19,    0
  7012,142184,20070320,   17,    0
  7012,142184,20070321,   18,    0
  7012,142184,20070322,   24,    0
  7012,142184,20070323,   16,    0
  7012,142184,20070324,   21,    0
  7012,142184,20070325,   25,    0
  7012,142184,20070326,   47,    0
  7012,142184,20070327,   41,    0
  7012,142184,20070328,   33,    0
  7012,142184,20070329,   29,    0
  7012,142184,20070330,   32,    0
  7012,142184,20070331,   30,    0
  7012,142184,20070401,   25,    0
  7012,142184,20070402,   36,    0
  7012,142184,20070403,   27,    0
  7012,142184,20070404,   -3,    0
  7012,142184,20070405,   35,    0
  7012,142184,20070406,   23,    0
  7012,142184,20070407,   15,    0
  7012,142184,20070408,   11,    0
  7012,142184,20070409,   10,    0
  7012,142184,20070410,   23,    0
  7012,142184,20070411,   52,    0
  7012,142184,20070412,   52,    0
  7012,142184,20070413,   45,    0
  7012,142184,20070414,   77,    0
  7012,142184,20070415,   49,    0
  7012,142184,20070416,   44,    0
  7012,142184,20070417,   54,    0
  7012,142184,20070418,   57,    0
  7012,142184,20070419,   32,    0
  7012,142184,20070420,   39,    0
  7012,142184,20070421,   37,    0
  7012,142184,20070422,   54,    0
  7012,142184,20070423,   33,    0
  7012,142184,20070424,   51,    0
  7012,142184,20070425,   47,    0
  7012,142184,20070426,   52,    0
  7012,142184,20070427,   88,    0
  7012,142184,20070428,   62,    0
  7012,142184,20070429,   40,    0
  7012,142184,20070430,   31,    0
  7012,142184,20070501,   30,    0
  7012,142184,20070502,   38,    0
  7012,142184,20070503,   41,    0
  7012,142184,20070504,   39,    0
  7012,142184,20070505,   36,    0
  7012,142184,20070506,   66,    0
  7012,142184,20070507,   64,    0
  7012,142184,20070508,   54,    0
  7012,142184,20070509,   55,    0
  7012,142184,20070510,   72,    0
  7012,142184,20070511,   62,    0
  7012,142184,20070512,   66,    0
  7012,142184,20070513,   69,    0
  7012,142184,20070514,   76,    0
  7012,142184,20070515,   73,    0
  7012,142184,20070516,   65,    0
  7012,142184,20070517,   78,    0
  7012,142184,20070518,   85,    0
  7012,142184,20070519,   85,    0
  7012,142184,20070520,   91,    0
  7012,142184,20070521,   94,    0
  7012,142184,20070522,   98,    0
  7012,142184,20070523,   91,    0
  7012,142184,20070524,   84,    0
  7012,142184,20070525,   90,    0
  7012,142184,20070526,  100,    0
  7012,142184,20070527,  100,    0
  7012,142184,20070528,  121,    0
  7012,142184,20070529,  129,    0
  7012,142184,20070530,  113,    0
  7012,142184,20070531,  139,    0
  7012,142184,20070601,  115,    0
  7012,142184,20070602,  110,    0
  7012,142184,20070603,  119,    0
  7012,142184,20070604,  136,    0
  7012,142184,20070605,  143,    0
  7012,142184,20070606,  155,    0
  7012,142184,20070607,  165,    0
  7012,142184,20070608,  173,    0
  7012,142184,20070609,  173,    0
  7012,142184,20070610,  160,    0
  7012,142184,20070611,  146,    0
  7012,142184,20070612,  151,    0
  7012,142184,20070613,  144,    0
  7012,142184,20070614,  120,    0
  7012,142184,20070615,  137,    0
  7012,142184,20070616,  136,    0
  7012,142184,20070617,  134,    0
  7012,142184,20070618,  133,    0
  7012,142184,20070619,  146,    0
  7012,142184,20070620,  146,    0
  7012,142184,20070621,  141,    0
  7012,142184,20070622,  147,    0
  7012,142184,20070623,  148,    0
  7012,142184,20070624,  161,    0
  7012,142184,20070625,  164,    0
  7012,142184,20070626,  136,    0
  7012,142184,20070627,  136,    0
  7012,142184,20070628,  128,    0
  7012,142184,20070629,  135,    0
  7012,142184,20070630,  142,    0
  7012,142184,20070701,  149,    0
  7012,142184,20070702,  172,    0
  7012,142184,20070703,  184,    0
  7012,142184,20070704,  178,    0
  7012,142184,20070705,  179,    0
  7012,142184,20070706,  173,    0
  7012,142184,20070707,  174,    0
  7012,142184,20070708,  167,    0
  7012,142184,20070709,  159,    0
  7012,142184,20070710,  161,    0
  7012,142184,20070711,  160,    0
  7012,142184,20070712,  167,    0
  7012,142184,20070713,  177,    0
  7012,142184,20070714,  174,    0
  7012,142184,20070715,  164,    0
  7012,142184,20070716,  174,    0
  7012,142184,20070717,  173,    0
  7012,142184,20070718,  170,    0
  7012,142184,20070719,  145,    0
  7012,142184,20070720,  142,    0
  7012,142184,20070721,  138,    0
  7012,142184,20070722,  148,    0
  7012,142184,20070723,  151,    0
  7012,142184,20070724,  157,    0
  7012,142184,20070725,  161,    0
  7012,142184,20070726,  174,    0
  7012,142184,20070727,  161,    0
  7012,142184,20070728,  158,    0
  7012,142184,20070729,  152,    0
  7012,142184,20070730,  146,    0
  7012,142184,20070731,  137,    0
  7012,142184,20070801,  142,    0
  7012,142184,20070802,  147,    0
  7012,142184,20070803,  150,    0
  7012,142184,20070804,  165,    0
  7012,142184,20070805,  165,    0
  7012,142184,20070806,  167,    0
  7012,142184,20070807,  184,    0
  7012,142184,20070808,  186,    0
  7012,142184,20070809,  185,    0
  7012,142184,20070810,  194,    0
  7012,142184,20070811,  198,    0
  7012,142184,20070812,  202,    0
  7012,142184,20070813,  209,    0
  7012,142184,20070814,  209,    0
  7012,142184,20070815,  192,    0
  7012,142184,20070816,  204,    0
  7012,142184,20070817,  186,    0
  7012,142184,20070818,  169,    0
  7012,142184,20070819,  169,    0
  7012,142184,20070820,  176,    0
  7012,142184,20070821,  180,    0
  7012,142184,20070822,  183,    0
  7012,142184,20070823,  179,    0
  7012,142184,20070824,  190,    0
  7012,142184,20070825,  180,    0
  7012,142184,20070826,  148,    0
  7012,142184,20070827,  140,    0
  7012,142184,20070828,  119,    0
  7012,142184,20070829,  117,    0
  7012,142184,20070830,  109,    0
  7012,142184,20070831,  106,    0
  7012,142184,20070901,  107,    0
  7012,142184,20070902,  139,    0
  7012,142184,20070903,  142,    0
  7012,142184,20070904,-9999,    9
  7012,142184,20070905,  128,    0
  7012,142184,20070906,  137,    0
  7012,142184,20070907,-9999,    9
  7012,142184,20070908,  122,    0
  7012,142184,20070909,  126,    0
  7012,142184,20070910,  125,    0
  7012,142184,20070911,  127,    0
  7012,142184,20070912,  132,    0
  7012,142184,20070913,  111,    0
  7012,142184,20070914,  108,    0
  7012,142184,20070915,  117,    0
  7012,142184,20070916,   97,    0
  7012,142184,20070917,  125,    0
  7012,142184,20070918,  117,    0
  7012,142184,20070919,   97,    0
  7012,142184,20070920,  122,    0
  7012,142184,20070921,  133,    0
  7012,142184,20070922,  129,    0
  7012,142184,20070923,  125,    0
  7012,142184,20070924,  132,    0
  7012,142184,20070925,  143,    0
  7012,142184,20070926,  135,    0
  7012,142184,20070927,  127,    0
  7012,142184,20070928,  109,    0
  7012,142184,20070929,  130,    0
  7012,142184,20070930,  131,    0
  7012,142184,20071001,  134,    0
  7012,142184,20071002,  125,    0
  7012,142184,20071003,  111,    0
  7012,142184,20071004,  124,    0
  7012,142184,20071005,  119,    0
  7012,142184,20071006,  116,    0
  7012,142184,20071007,  110,    0
  7012,142184,20071008,  101,    0
  7012,142184,20071009,   78,    0
  7012,142184,20071010,   69,    0
  7012,142184,20071011,   55,    0
  7012,142184,20071012,   47,    0
  7012,142184,20071013,   47,    0
  7012,142184,20071014,   68,    0
  7012,142184,20071015,   99,    0
  7012,142184,20071016,   99,    0
  7012,142184,20071017,  112,    0
  7012,142184,20071018,   77,    0
  7012,142184,20071019,   59,    0
  7012,142184,20071020,   33,    0
  7012,142184,20071021,   31,    0
  7012,142184,20071022,   58,    0
  7012,142184,20071023,   59,    0
  7012,142184,20071024,   64,    0
  7012,142184,20071025,   60,    0
  7012,142184,20071026,   67,    0
  7012,142184,20071027,   73,    0
  7012,142184,20071028,   85,    0
  7012,142184,20071029,   97,    0
  7012,142184,20071030,   94,    0
  7012,142184,20071031,   81,    0
  7012,142184,20071101,   86,    0
  7012,142184,20071102,   58,    0
  7012,142184,20071103,   17,    0
  7012,142184,20071104,    4,    0
  7012,142184,20071105,   24,    0
  7012,142184,20071106,   37,    0
  7012,142184,20071107,   29,    0
  7012,142184,20071108,   41,    0
  7012,142184,20071109,   45,    0
  7012,142184,20071110,   43,    0
  7012,142184,20071111,   36,    0
  7012,142184,20071112,   23,    0
  7012,142184,20071113,    1,    0
  7012,142184,20071114,  -16,    0
  7012,142184,20071115,  -20,    0
  7012,142184,20071116,   20,    0
  7012,142184,20071117,   -9,    0
  7012,142184,20071118,   39,    0
  7012,142184,20071119,   43,    0
  7012,142184,20071120,   15,    0
  7012,142184,20071121,   47,    0
  7012,142184,20071122,   29,    0
  7012,142184,20071123,   47,    0
  7012,142184,20071124,    8,    0
  7012,142184,20071125,   25,    0
  7012,142184,20071126,   19,    0
  7012,142184,20071127,    2,    0
  7012,142184,20071128,  -11,    0
  7012,142184,20071129,  -19,    0
  7012,142184,20071130,  -26,    0
  7012,142184,20071201,  -15,    0
  7012,142184,20071202,   22,    0
  7012,142184,20071203,   26,    0
  7012,142184,20071204,   18,    0
  7012,142184,20071205,   22,    0
  7012,142184,20071206,   53,    0
  7012,142184,20071207,   49,    0
  7012,142184,20071208,   53,    0
  7012,142184,20071209,   47,    0
  7012,142184,20071210,   39,    0
  7012,142184,20071211,   42,    0
  7012,142184,20071212,    7,    0
  7012,142184,20071213,  -19,    0
  7012,142184,20071214,   -6,    0
  7012,142184,20071215,   11,    0
  7012,142184,20071216,    1,    0
  7012,142184,20071217,   -7,    0
  7012,142184,20071218,   16,    0
  7012,142184,20071219,   21,    0
  7012,142184,20071220,   46,    0
  7012,142184,20071221,   34,    0
  7012,142184,20071222,   17,    0
  7012,142184,20071223,   23,    0
  7012,142184,20071224,   37,    0
  7012,142184,20071225,   43,    0
  7012,142184,20071226,   27,    0
  7012,142184,20071227,   50,    0
  7012,142184,20071228,   49,    0
  7012,142184,20071229,   54,    0
  7012,142184,20071230,   51,    0
  7012,142184,20071231,   32,    0
  7012,142184,20080101,   17,    0
  7012,142184,20080102,    6,    0
  7012,142184,20080103,  -26,    0
  7012,142184,20080104,  -37,    0
  7012,142184,20080105,  -43,    0
  7012,142184,20080106,  -34,    0
  7012,142184,20080107,  -35,    0
  7012,142184,20080108,  -24,    0
  7012,142184,20080109,   -4,    0
  7012,142184,20080110,   24,    0
  7012,142184,20080111,   31,    0
  7012,142184,20080112,   32,    0
  7012,142184,20080113,   28,    0
  7012,142184,20080114,   29,    0
  7012,142184,20080115,   24,    0
  7012,142184,20080116,   28,    0
  7012,142184,20080117,   31,    0
  7012,142184,20080118,   26,    0
  7012,142184,20080119,   30,    0
  7012,142184,20080120,   26,    0
  7012,142184,20080121,   23,    0
  7012,142184,20080122,   -6,    0
  7012,142184,20080123,  -13,    0
  7012,142184,20080124,    6,    0
  7012,142184,20080125,   26,    0
  7012,142184,20080126,   18,    0
  7012,142184,20080127,   -5,    0
  7012,142184,20080128,   -6,    0
  7012,142184,20080129,   27,    0
  7012,142184,20080130,   24,    0
  7012,142184,20080131,   11,    0
  7012,142184,20080201,   13,    0
  7012,142184,20080202,   26,    0
  7012,142184,20080203,    3,    0
  7012,142184,20080204,   17,    0
  7012,142184,20080205,   15,    0
  7012,142184,20080206,   22,    0
  7012,142184,20080207,   15,    0
  7012,142184,20080208,   17,    0
  7012,142184,20080209,   25,    0
  7012,142184,20080210,   28,    0
  7012,142184,20080211,   18,    0
  7012,142184,20080212,   13,    0
  7012,142184,20080213,   14,    0
  7012,142184,20080214,  -12,    0
  7012,142184,20080215,  -43,    0
  7012,142184,20080216,  -50,    0
  7012,142184,20080217,   13,    0
  7012,142184,20080218,   -1,    0
  7012,142184,20080219,  -14,    0
  7012,142184,20080220,    3,    0
  7012,142184,20080221,   14,    0
  7012,142184,20080222,   32,    0
  7012,142184,20080223,   24,    0
  7012,142184,20080224,   16,    0
  7012,142184,20080225,   31,    0
  7012,142184,20080226,   18,    0
  7012,142184,20080227,   27,    0
  7012,142184,20080228,    8,    0
  7012,142184,20080229,    6,    0
  7012,142184,20080301,    7,    0
  7012,142184,20080302,    3,    0
  7012,142184,20080303,  -13,    0
  7012,142184,20080304,  -31,    0
  7012,142184,20080305,  -21,    0
  7012,142184,20080306,    5,    0
  7012,142184,20080307,   14,    0
  7012,142184,20080308,    5,    0
  7012,142184,20080309,   19,    0
  7012,142184,20080310,   32,    0
  7012,142184,20080311,   30,    0
  7012,142184,20080312,   22,    0
  7012,142184,20080313,   10,    0
  7012,142184,20080314,   10,    0
  7012,142184,20080315,    5,    0
  7012,142184,20080316,   -4,    0
  7012,142184,20080317,    3,    0
  7012,142184,20080318,    3,    0
  7012,142184,20080319,   -8,    0
  7012,142184,20080320,  -25,    0
  7012,142184,20080321,  -34,    0
  7012,142184,20080322,  -26,    0
  7012,142184,20080323,  -28,    0
  7012,142184,20080324,  -24,    0
  7012,142184,20080325,   -6,    0
  7012,142184,20080326,  -27,    0
  7012,142184,20080327,  -10,    0
  7012,142184,20080328,    8,    0
  7012,142184,20080329,   22,    0
  7012,142184,20080330,   27,    0
  7012,142184,20080331,   31,    0
  7012,142184,20080401,   40,    0
  7012,142184,20080402,   25,    0
  7012,142184,20080403,   26,    0
  7012,142184,20080404,   21,    0
  7012,142184,20080405,   17,    0
  7012,142184,20080406,   33,    0
  7012,142184,20080407,   36,    0
  7012,142184,20080408,   38,    0
  7012,142184,20080409,   26,    0
  7012,142184,20080410,   26,    0
  7012,142184,20080411,   32,    0
  7012,142184,20080412,   28,    0
  7012,142184,20080413,   22,    0
  7012,142184,20080414,   30,    0
  7012,142184,20080415,   25,    0
  7012,142184,20080416,   28,    0
  7012,142184,20080417,   35,    0
  7012,142184,20080418,   38,    0
  7012,142184,20080419,   44,    0
  7012,142184,20080420,   30,    0
  7012,142184,20080421,   44,    0
  7012,142184,20080422,   47,    0
  7012,142184,20080423,   44,    0
  7012,142184,20080424,   50,    0
  7012,142184,20080425,   51,    0
  7012,142184,20080426,   55,    0
  7012,142184,20080427,   59,    0
  7012,142184,20080428,   65,    0
  7012,142184,20080429,   69,    0
  7012,142184,20080430,   80,    0
  7012,142184,20080501,   78,    0
  7012,142184,20080502,   88,    0
  7012,142184,20080503,   86,    0
  7012,142184,20080504,   98,    0
  7012,142184,20080505,   93,    0
  7012,142184,20080506,   59,    0
  7012,142184,20080507,   85,    0
  7012,142184,20080508,   88,    0
  7012,142184,20080509,   84,    0
  7012,142184,20080510,  117,    0
  7012,142184,20080511,   99,    0
  7012,142184,20080512,   93,    0
  7012,142184,20080513,   74,    0
  7012,142184,20080514,   59,    0
  7012,142184,20080515,   59,    0
  7012,142184,20080516,   65,    0
  7012,142184,20080517,   73,    0
  7012,142184,20080518,   75,    0
  7012,142184,20080519,   72,    0
  7012,142184,20080520,   91,    0
  7012,142184,20080521,   94,    0
  7012,142184,20080522,   98,    0
  7012,142184,20080523,   93,    0
  7012,142184,20080524,   91,    0
  7012,142184,20080525,   99,    0
  7012,142184,20080526,  105,    0
  7012,142184,20080527,  102,    0
  7012,142184,20080528,  108,    0
  7012,142184,20080529,  111,    0
  7012,142184,20080530,  143,    0
  7012,142184,20080531,  135,    0
  7012,142184,20080601,  129,    0
  7012,142184,20080602,  146,    0
  7012,142184,20080603,  143,    0
  7012,142184,20080604,  124,    0
  7012,142184,20080605,  141,    0
  7012,142184,20080606,  149,    0
  7012,142184,20080607,  124,    0
  7012,142184,20080608,  123,    0
  7012,142184,20080609,  134,    0
  7012,142184,20080610,  115,    0
  7012,142184,20080611,  109,    0
  7012,142184,20080612,  102,    0
  7012,142184,20080613,  110,    0
  7012,142184,20080614,  114,    0
  7012,142184,20080615,  117,    0
  7012,142184,20080616,  124,    0
  7012,142184,20080617,  125,    0
  7012,142184,20080618,  125,    0
  7012,142184,20080619,  131,    0
  7012,142184,20080620,  129,    0
  7012,142184,20080621,  128,    0
  7012,142184,20080622,  127,    0
  7012,142184,20080623,  123,    0
  7012,142184,20080624,  125,    0
  7012,142184,20080625,  129,    0
  7012,142184,20080626,  125,    0
  7012,142184,20080627,  127,    0
  7012,142184,20080628,  136,    0
  7012,142184,20080629,  138,    0
  7012,142184,20080630,  138,    0
  7012,142184,20080701,  154,    0
  7012,142184,20080702,  171,    0
  7012,142184,20080703,  145,    0
  7012,142184,20080704,  194,    0
  7012,142184,20080705,  163,    0
  7012,142184,20080706,  132,    0
  7012,142184,20080707,  143,    0
  7012,142184,20080708,  151,    0
  7012,142184,20080709,  157,    0
  7012,142184,20080710,  150,    0
  7012,142184,20080711,  166,    0
  7012,142184,20080712,  169,    0
  7012,142184,20080713,  168,    0
  7012,142184,20080714,  159,    0
  7012,142184,20080715,  159,    0
  7012,142184,20080716,  159,    0
  7012,142184,20080717,  154,    0
  7012,142184,20080718,  158,    0
  7012,142184,20080719,  171,    0
  7012,142184,20080720,  171,    0
  7012,142184,20080721,  171,    0
  7012,142184,20080722,  166,    0
  7012,142184,20080723,  171,    0
  7012,142184,20080724,  173,    0
  7012,142184,20080725,  187,    0
  7012,142184,20080726,  210,    0
  7012,142184,20080727,  199,    0
  7012,142184,20080728,  173,    0
  7012,142184,20080729,  189,    0
  7012,142184,20080730,  180,    0
  7012,142184,20080731,  192,    0
  7012,142184,20080801,  190,    0
  7012,142184,20080802,  164,    0
  7012,142184,20080803,  154,    0
  7012,142184,20080804,  148,    0
  7012,142184,20080805,  150,    0
  7012,142184,20080806,  139,    0
  7012,142184,20080807,  151,    0
  7012,142184,20080808,  165,    0
  7012,142184,20080809,  168,    0
  7012,142184,20080810,  154,    0
  7012,142184,20080811,  163,    0
  7012,142184,20080812,  174,    0
  7012,142184,20080813,  171,    0
  7012,142184,20080814,  171,    0
  7012,142184,20080815,  167,    0
  7012,142184,20080816,  156,    0
  7012,142184,20080817,  174,    0
  7012,142184,20080818,  168,    0
  7012,142184,20080819,  159,    0
  7012,142184,20080820,  164,    0
  7012,142184,20080821,  165,    0
  7012,142184,20080822,  164,    0
  7012,142184,20080823,  151,    0
  7012,142184,20080824,  145,    0
  7012,142184,20080825,  160,    0
  7012,142184,20080826,  147,    0
  7012,142184,20080827,  135,    0
  7012,142184,20080828,  142,    0
  7012,142184,20080829,  126,    0
  7012,142184,20080830,  124,    0
  7012,142184,20080831,  109,    0
  7012,142184,20080901,  113,    0
  7012,142184,20080902,  127,    0
  7012,142184,20080903,  155,    0
  7012,142184,20080904,  150,    0
  7012,142184,20080905,  150,    0
  7012,142184,20080906,  147,    0
  7012,142184,20080907,  140,    0
  7012,142184,20080908,  127,    0
  7012,142184,20080909,  124,    0
  7012,142184,20080910,  114,    0
  7012,142184,20080911,   96,    0
  7012,142184,20080912,   89,    0
  7012,142184,20080913,  100,    0
  7012,142184,20080914,   80,    0
  7012,142184,20080915,   89,    0
  7012,142184,20080916,   79,    0
  7012,142184,20080917,   70,    0
  7012,142184,20080918,   86,    0
  7012,142184,20080919,   92,    0
  7012,142184,20080920,   94,    0
  7012,142184,20080921,  103,    0
  7012,142184,20080922,  123,    0
  7012,142184,20080923,  117,    0
  7012,142184,20080924,  123,    0
  7012,142184,20080925,  117,    0
  7012,142184,20080926,  114,    0
  7012,142184,20080927,  108,    0
  7012,142184,20080928,  118,    0
  7012,142184,20080929,   98,    0
  7012,142184,20080930,   94,    0
  7012,142184,20081001,  103,    0
  7012,142184,20081002,  103,    0
  7012,142184,20081003,  109,    0
  7012,142184,20081004,  108,    0
  7012,142184,20081005,  107,    0
  7012,142184,20081006,  104,    0
  7012,142184,20081007,  103,    0
  7012,142184,20081008,   86,    0
  7012,142184,20081009,   93,    0
  7012,142184,20081010,  102,    0
  7012,142184,20081011,  110,    0
  7012,142184,20081012,  106,    0
  7012,142184,20081013,   98,    0
  7012,142184,20081014,  101,    0
  7012,142184,20081015,   90,    0
  7012,142184,20081016,   99,    0
  7012,142184,20081017,   84,    0
  7012,142184,20081018,   77,    0
  7012,142184,20081019,   89,    0
  7012,142184,20081020,   91,    0
  7012,142184,20081021,  107,    0
  7012,142184,20081022,   98,    0
  7012,142184,20081023,   91,    0
  7012,142184,20081024,   96,    0
  7012,142184,20081025,   94,    0
  7012,142184,20081026,   92,    0
  7012,142184,20081027,   92,    0
  7012,142184,20081028,   76,    0
  7012,142184,20081029,   76,    0
  7012,142184,20081030,-9999,    9
  7012,142184,20081031,   86,    0
  7012,142184,20081101,   48,    0
  7012,142184,20081102,   53,    0
  7012,142184,20081103,   59,    0
  7012,142184,20081104,   69,    0
  7012,142184,20081105,   59,    0
  7012,142184,20081106,   25,    0
  7012,142184,20081107,   41,    0
  7012,142184,20081108,   41,    0
  7012,142184,20081109,   67,    0
  7012,142184,20081110,   84,    0
  7012,142184,20081111,   86,    0
  7012,142184,20081112,   81,    0
  7012,142184,20081113,   76,    0
  7012,142184,20081114,   67,    0
  7012,142184,20081115,   71,    0
  7012,142184,20081116,   51,    0
  7012,142184,20081117,   10,    0
  7012,142184,20081118,   50,    0
  7012,142184,20081119,   29,    0
  7012,142184,20081120,   17,    0
  7012,142184,20081121,    6,    0
  7012,142184,20081122,   -7,    0
  7012,142184,20081123,  -12,    0
  7012,142184,20081124,   -2,    0
  7012,142184,20081125,   18,    0
  7012,142184,20081126,   19,    0
  7012,142184,20081127,   46,    0
  7012,142184,20081128,   69,    0
  7012,142184,20081129,   49,    0
  7012,142184,20081130,-9999,    9
  7012,142184,20081201,   56,    0
  7012,142184,20081202,   55,    0
  7012,142184,20081203,   54,    0
  7012,142184,20081204,   33,    0
  7012,142184,20081205,   30,    0
  7012,142184,20081206,    8,    0
  7012,142184,20081207,   -5,    0
  7012,142184,20081208,   -6,    0
  7012,142184,20081209,   10,    0
  7012,142184,20081210,   15,    0
  7012,142184,20081211,   28,    0
  7012,142184,20081212,   28,    0
  7012,142184,20081213,   42,    0
  7012,142184,20081214,   24,    0
  7012,142184,20081215,   11,    0
  7012,142184,20081216,  -22,    0
  7012,142184,20081217,   -3,    0
  7012,142184,20081218,   24,    0
  7012,142184,20081219,   25,    0
  7012,142184,20081220,   27,    0
  7012,142184,20081221,   27,    0
  7012,142184,20081222,   30,    0
  7012,142184,20081223,    7,    0
  7012,142184,20081224,   -6,    0
  7012,142184,20081225,  -16,    0
  7012,142184,20081226,   25,    0
  7012,142184,20081227,   18,    0
  7012,142184,20081228,   -9,    0
  7012,142184,20081229,    9,    0
  7012,142184,20081230,   -8,    0
  7012,142184,20081231,   11,    0
  7012,142184,20090101,  -33,    0
  7012,142184,20090102,  -64,    0
  7012,142184,20090103,  -72,    0
  7012,142184,20090104,  -67,    0
  7012,142184,20090105,  -62,    0
  7012,142184,20090106,    9,    0
  7012,142184,20090107,  -64,    0
  7012,142184,20090108,  -38,    0
  7012,142184,20090109,   11,    0
  7012,142184,20090110,   11,    0
  7012,142184,20090111,   35,    0
  7012,142184,20090112,   44,    0
  7012,142184,20090113,   40,    0
  7012,142184,20090114,   37,    0
  7012,142184,20090115,   -5,    0
  7012,142184,20090116,  -60,    0
  7012,142184,20090117,  -46,    0
  7012,142184,20090118,  -13,    0
  7012,142184,20090119,   -8,    0
  7012,142184,20090120,  -11,    0
  7012,142184,20090121,    7,    0
  7012,142184,20090122,    0,    0
  7012,142184,20090123,  -14,    0
  7012,142184,20090124,   -6,    0
  7012,142184,20090125,   12,    0
  7012,142184,20090126,   -5,    0
  7012,142184,20090127,  -14,    0
  7012,142184,20090128,  -14,    0
  7012,142184,20090129,  -17,    0
  7012,142184,20090130,  -25,    0
  7012,142184,20090131, -105,    0
  7012,142184,20090201,  -56,    0
  7012,142184,20090202,  -26,    0
  7012,142184,20090203,  -25,    0
  7012,142184,20090204,  -26,    0
  7012,142184,20090205,  -39,    0
  7012,142184,20090206,  -32,    0
  7012,142184,20090207,    4,    0
  7012,142184,20090208,   14,    0
  7012,142184,20090209,    9,    0
  7012,142184,20090210,    3,    0
  7012,142184,20090211,  -21,    0
  7012,142184,20090212,  -41,    0
  7012,142184,20090213,  -51,    0
  7012,142184,20090214,  -62,    0
  7012,142184,20090215,  -50,    0
  7012,142184,20090216,  -78,    0
  7012,142184,20090217,  -76,    0
  7012,142184,20090218,  -73,    0
  7012,142184,20090219,  -60,    0
  7012,142184,20090220,  -29,    0
  7012,142184,20090221,  -36,    0
  7012,142184,20090222,  -34,    0
  7012,142184,20090223,  -42,    0
  7012,142184,20090224,  -20,    0
  7012,142184,20090225,   -1,    0
  7012,142184,20090226,   -7,    0
  7012,142184,20090227,   -1,    0
  7012,142184,20090228,  -41,    0
  7012,142184,20090301,  -54,    0
  7012,142184,20090302,  -47,    0
  7012,142184,20090303,  -18,    0
  7012,142184,20090304,    1,    0
  7012,142184,20090305,   -5,    0
  7012,142184,20090306,  -17,    0
  7012,142184,20090307,  -14,    0
  7012,142184,20090308,  -35,    0
  7012,142184,20090309,  -17,    0
  7012,142184,20090310,  -12,    0
  7012,142184,20090311,   -7,    0
  7012,142184,20090312,  -13,    0
  7012,142184,20090313,   -6,    0
  7012,142184,20090314,    2,    0
  7012,142184,20090315,   -2,    0
  7012,142184,20090316,   -2,    0
  7012,142184,20090317,    2,    0
  7012,142184,20090318,    2,    0
  7012,142184,20090319,   -3,    0
  7012,142184,20090320,  -11,    0
  7012,142184,20090321,   12,    0
  7012,142184,20090322,   -9,    0
  7012,142184,20090323,  -16,    0
  7012,142184,20090324,  -21,    0
  7012,142184,20090325,  -41,    0
  7012,142184,20090326,  -41,    0
  7012,142184,20090327,  -36,    0
  7012,142184,20090328,   -2,    0
  7012,142184,20090329,    6,    0
  7012,142184,20090330,    6,    0
  7012,142184,20090331,   16,    0
  7012,142184,20090401,   20,    0
  7012,142184,20090402,    9,    0
  7012,142184,20090403,   36,    0
  7012,142184,20090404,   13,    0
  7012,142184,20090405,   17,    0
  7012,142184,20090406,   22,    0
  7012,142184,20090407,    8,    0
  7012,142184,20090408,    8,    0
  7012,142184,20090409,   18,    0
  7012,142184,20090410,   18,    0
  7012,142184,20090411,   17,    0
  7012,142184,20090412,   15,    0
  7012,142184,20090413,   15,    0
  7012,142184,20090414,   19,    0
  7012,142184,20090415,   36,    0
  7012,142184,20090416,    9,    0
  7012,142184,20090417,   29,    0
  7012,142184,20090418,   15,    0
  7012,142184,20090419,    9,    0
  7012,142184,20090420,   27,    0
  7012,142184,20090421,   11,    0
  7012,142184,20090422,   25,    0
  7012,142184,20090423,   41,    0
  7012,142184,20090424,   48,    0
  7012,142184,20090425,   44,    0
  7012,142184,20090426,   56,    0
  7012,142184,20090427,   63,    0
  7012,142184,20090428,   72,    0
  7012,142184,20090429,   74,    0
  7012,142184,20090430,   53,    0
  7012,142184,20090501,   60,    0
  7012,142184,20090502,   69,    0
  7012,142184,20090503,   66,    0
  7012,142184,20090504,   65,    0
  7012,142184,20090505,   61,    0
  7012,142184,20090506,   64,    0
  7012,142184,20090507,   70,    0
  7012,142184,20090508,   69,    0
  7012,142184,20090509,   69,    0
  7012,142184,20090510,   74,    0
  7012,142184,20090511,   68,    0
  7012,142184,20090512,   92,    0
  7012,142184,20090513,   94,    0
  7012,142184,20090514,   82,    0
  7012,142184,20090515,   75,    0
  7012,142184,20090516,   71,    0
  7012,142184,20090517,   87,    0
  7012,142184,20090518,  100,    0
  7012,142184,20090519,   99,    0
  7012,142184,20090520,   84,    0
  7012,142184,20090521,   80,    0
  7012,142184,20090522,   90,    0
  7012,142184,20090523,   91,    0
  7012,142184,20090524,  128,    0
  7012,142184,20090525,  114,    0
  7012,142184,20090526,  109,    0
  7012,142184,20090527,  108,    0
  7012,142184,20090528,   99,    0
  7012,142184,20090529,  120,    0
  7012,142184,20090530,  131,    0
  7012,142184,20090531,  153,    0
  7012,142184,20090601,  163,    0
  7012,142184,20090602,  137,    0
  7012,142184,20090603,  116,    0
  7012,142184,20090604,   81,    0
  7012,142184,20090605,   69,    0
  7012,142184,20090606,   83,    0
